sku,year_month,revenue,quantity,unique_customers,avg_discount_pct,avg_unit_price,units_sold,delivered_qty,stock_available,price_unit,promotion_flag,delivery_days,year_month_dt,launch_month,product_age_months,sales_growth_rate,rolling_avg_sales_3m,rolling_avg_sales_6m,consecutive_negative_growth_count,sales_std_dev_3m,coefficient_of_variation,growth_volatility_3m,peak_sales_value,drop_from_peak_percentage,is_peak_month,time_since_peak,sales_momentum,plc_stage,decline_risk_3m,decline_risk_prob,decline_risk_level,decline_reason,recommended_action
mi-006,2022-09,11235.38,1982,742,5.16497461928934,5.153709813874789,3740.0,38719.0,156.21266968325793,5.363056923348546,1.0,3.0002738914816387,2022-09-01,2022-01-01,8,-0.19690788060983466,4636.666666666667,5093.333333333333,4,886.674874648726,0.1912311016496174,0.08190905666475497,5796.0,0.3547273982056591,0,4,-0.04163851728678003,Growth,0,0.0029574022346368725,Low Risk,Sustained negative growth; Negative sales momentum,Increase marketing or bundle offers
re-007,2022-09,9724.05,1838,708,5.1797603195739015,5.103088104749223,5093.0,40468.0,159.99555555555557,5.15468933580564,1.0,2.800317935445151,2022-09-01,2022-01-01,8,0.09479793637145306,4837.0,3728.0,0,228.91264709491185,0.04732533535143929,0.2793441216070563,5093.0,0.0,1,0,0.11871736566226299,Growth,0,0.003114543114543116,Low Risk,,
sn-010,2022-09,7244.57,1299,519,4.935897435897436,5.253583638583638,1299.0,0.0,158.1383723569427,5.253583638583638,0.0,3.0047479272894626,2022-09-01,2022-01-01,8,-0.05732946298984032,1397.3333333333333,1437.0,2,109.29013374195019,0.07821335907105215,0.09735230611937215,1542.0,0.1575875486381323,0,5,0.03309957991445012,Introduction,0,0.005845039568443825,Low Risk,,
mi-008,2022-09,5788.2,1156,443,4.946236559139785,5.2087437275985655,1156.0,0.0,157.97240888548887,5.2087437275985655,0.0,3.001113771337278,2022-09-01,2022-01-01,8,-0.07148594377510042,1180.6666666666667,1164.6666666666667,1,56.21684207898316,0.0476144907501269,0.0821522645017097,1253.0,0.07741420590582601,0,8,-0.1626340594630934,Introduction,0,0.006071945349179988,Low Risk,Negative sales momentum,
yo-005,2022-09,10167.33,1735,680,5.1502732240437155,5.0638547358834245,4465.0,39169.0,164.7981220657277,5.098285578611619,1.0,2.972140998808923,2022-09-01,2022-01-01,8,-0.2665900131406045,6023.333333333333,6218.0,2,1527.0272863748478,0.253518641899532,0.1473635570030125,7517.0,0.40601303711587067,0,2,-0.07648757865876332,Growth,0,0.0027304964539007093,Low Risk,Significant drop from peak sales; Negative sales momentum,Review pricing and promotions
ju-021,2022-09,8785.9,1599,631,5.2706766917293235,5.137323308270677,5087.0,39830.0,162.7117117117117,5.284795015433066,1.0,3.0813289517503777,2022-09-01,2022-01-01,8,0.1805523323276863,4247.666666666667,2983.3333333333335,0,871.6199477601078,0.20519970519346492,0.40359801910200915,5087.0,0.0,1,0,-0.10686923922893166,Growth,0,0.0,Low Risk,Negative sales momentum,
yo-012,2022-09,9980.99,1832,699,5.453938584779706,5.22500111259457,4885.0,40492.0,161.73660714285714,5.142922868439828,1.0,3.0761385146811775,2022-09-01,2022-01-01,8,-0.11807185412529342,5867.333333333333,5920.666666666667,3,1181.2342415174628,0.20132386800093108,0.09719263007471134,7435.0,0.3429724277067922,0,3,0.11026472988139369,Growth,0,0.0,Low Risk,Sustained negative growth,Increase marketing or bundle offers
sn-028,2022-09,7544.82,1110,446,5.107066381156317,5.366581013561741,1110.0,0.0,157.84454134161965,5.366581013561741,0.0,3.0165809015432297,2022-09-01,2022-01-01,8,-0.006266786034019645,1146.3333333333333,1149.1666666666667,2,56.97660338536629,0.0497033469485603,0.0726427583285401,1212.0,0.08415841584158416,0,2,0.07211605224980877,Introduction,0,0.0,Low Risk,,
yo-009,2022-10,9412.84,1740,652,5.2813852813852815,5.111420153920154,4521.0,42355.0,160.01709401709402,5.169675502829093,1.0,2.9831646581941973,2022-10-01,2022-01-01,9,0.4398089171974522,3749.6666666666665,2726.6666666666665,0,704.5511573571741,0.18789701058507624,0.6255548579522535,4521.0,0.0,1,0,0.5646695637972292,Growth,0,0.0,Low Risk,,
re-007,2022-10,10430.74,1795,704,5.477453580901857,5.291718611847922,5406.0,42010.0,158.92241379310346,4.88584421524796,1.0,2.9399160776613886,2022-10-01,2022-01-01,9,0.061456901629687755,5050.333333333333,4341.166666666667,0,378.806458938246,0.07500622908156149,0.061229833944036055,5406.0,0.0,1,0,-0.03334103474176531,Growth,0,0.0,Low Risk,Negative sales momentum,
mi-002,2022-10,6990.25,1305,501,5.142045454545454,5.164698547979798,1305.0,0.0,157.08048543749308,5.164698547979798,0.0,3.0019508074517507,2022-10-01,2022-01-01,9,0.04066985645933019,1290.6666666666667,1260.1666666666667,0,32.005207909547366,0.024797423483636904,0.0430675981163593,1313.0,0.006092916984006093,0,2,0.08560511921637515,Growth,0,0.0,Low Risk,,
yo-018,2022-10,5690.83,1154,427,4.9,5.128777777777778,1154.0,0.0,155.85411659336205,5.128777777777778,0.0,3.0178833411306814,2022-10-01,2022-01-01,9,0.006102877070619073,1148.0,1108.5,0,5.567764362829777,0.004849968957168795,0.06182856683627269,1211.0,0.04706853839801817,0,9,0.0026033145159383153,Introduction,0,0.017015544602892046,Low Risk,,
mi-011,2022-10,7102.18,1227,477,4.9695740365111565,4.997821162947938,1227.0,0.0,157.0394185284058,4.997821162947938,0.0,3.0073267002354656,2022-10-01,2022-01-01,9,0.1586402266288951,1192.3333333333333,1209.3333333333333,0,119.82209033952518,0.10049378557969682,0.18151528841443132,1291.0,0.049573973663826494,0,2,0.3383458811602661,Introduction,0,0.10948444699461803,Low Risk,,
re-017,2022-10,8073.51,1418,559,5.135593220338983,5.322358757062147,1418.0,0.0,158.5310100197336,5.322358757062147,0.0,3.011985734153112,2022-10-01,2022-01-01,9,-0.010467550593161179,1428.3333333333333,1426.6666666666667,2,8.962886439831252,0.006275066352273922,0.047221611176424524,1624.0,0.1268472906403941,0,9,-0.009770200523426142,Introduction,0,0.11841623559020957,Low Risk,Negative sales momentum,
mi-006,2022-10,12257.61,1959,784,4.783653846153846,5.199585336538462,3834.0,41708.0,158.31034482758622,5.129906053269855,1.0,3.0995648668941844,2022-10-01,2022-01-01,9,0.025133689839572204,4077.0,4879.333333333333,0,504.4888502236703,0.12374021344706164,0.1180264707031698,5796.0,0.3385093167701863,0,5,0.22204157044940687,Maturity,0,0.014494607555996403,Low Risk,,
sn-030,2022-10,6314.63,1131,423,5.294784580498866,5.23629440665155,1131.0,0.0,157.93209873196346,5.23629440665155,0.0,3.031663916920807,2022-10-01,2022-01-01,9,0.05700934579439254,1092.0,1097.1666666666667,0,33.867388443752276,0.031014091981458127,0.034102663043276554,1203.0,0.059850374064837904,0,7,0.0616605085850902,Introduction,0,0.014494607555996403,Low Risk,,
re-004,2022-10,10225.01,1939,738,4.9872935196950445,5.329222786954681,4978.0,43074.0,154.49377593360995,5.218101303255216,1.0,2.917332108730362,2022-10-01,2022-01-01,9,0.02575726354832053,4958.0,4583.0,0,96.56603957913985,0.019476813146256527,0.04004172000345332,5043.0,0.01288915328177672,0,2,0.06343325006428324,Growth,0,0.008636930797518089,Low Risk,,
yo-016,2022-10,8425.86,1462,570,5.363636363636363,4.852581267217631,1462.0,0.0,157.5723661390969,4.852581267217631,0.0,2.9890877378422136,2022-10-01,2022-01-01,9,0.01739735560194844,1451.6666666666667,1456.3333333333333,0,13.051181300301595,0.008990480803881696,0.017159622363272252,1532.0,0.04569190600522193,0,9,0.030446806151398942,Introduction,0,0.011611992265730241,Low Risk,,
yo-029,2022-10,11590.1,2113,786,5.277122641509434,5.29286753144654,3803.0,44229.0,166.0210970464135,5.2070728794543,1.0,2.996035991634777,2022-10-01,2022-01-01,9,-0.05327358725416975,4509.0,6024.166666666667,5,1043.0014381581652,0.23131546643560993,0.12420298370076269,7656.0,0.5032654127481714,0,5,0.2428539753881993,Maturity,0,0.008636930797518089,Low Risk,Significant drop from peak sales; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers
sn-027,2022-10,8785.73,1658,652,5.508849557522124,4.97679203539823,3783.0,42046.0,160.9956896551724,5.163500015846856,1.0,3.030599349652805,2022-10-01,2022-01-01,9,0.3139979159430357,2779.0,2146.0,0,1057.5518899798724,0.3805512378481009,0.305351518703613,3783.0,0.0,1,0,-0.404808054206218,Growth,0,0.019496001989006567,Low Risk,Negative sales momentum,
mi-008,2022-10,6529.57,1261,477,5.738522954091817,5.096540252827678,1261.0,0.0,157.97240888548887,5.096540252827678,0.0,3.001113771337278,2022-10-01,2022-01-01,9,0.09083044982698962,1220.6666666666667,1187.0,0,56.5714886964567,0.04634474770326873,0.09380525024488491,1261.0,0.0,1,0,0.16231639360209005,Introduction,0,0.13884181086002328,Low Risk,,
sn-013,2022-10,8513.16,1535,581,5.06568144499179,5.327639573070607,1535.0,0.0,158.46131157258125,5.327639573070607,0.0,3.02507417728954,2022-10-01,2022-01-01,9,0.03297442799461647,1452.0,1381.8333333333333,0,104.24490395218375,0.07179401098635245,0.05020559236388731,1535.0,0.0,1,0,-0.08013418623759327,Introduction,0,0.4974109542812121,Medium Risk,Negative sales momentum,
mi-022,2022-10,8465.99,1576,594,5.247208931419458,5.2310592769803295,2830.0,37564.0,162.66504854368932,5.4386928038282925,1.0,2.868958751110963,2022-10-01,2022-01-01,9,0.8329015544041452,1994.6666666666667,1740.6666666666667,0,724.1721710569478,0.3630542301421864,0.47450695654711067,2830.0,0.0,1,0,0.873895343224021,Growth,0,0.5954978977548101,Medium Risk,,
re-015,2022-10,10094.96,1926,720,5.098167539267016,5.2871934991274,5570.0,41400.0,159.62231759656652,5.587454176098002,1.0,3.0259400078577983,2022-10-01,2022-01-01,9,0.26160815402038495,4945.666666666667,4097.166666666667,0,583.169215008245,0.11791518804507212,0.17600865722649547,5570.0,0.0,1,0,0.351674106205051,Growth,0,0.7078085595648795,High Risk,Early decline risk detected by ML model based on combined signals,Monitor closely and prepare corrective actions
sn-028,2022-10,6471.16,1166,449,5.526881720430108,5.280722222222222,1166.0,0.0,157.84454134161965,5.280722222222222,0.0,3.0165809015432297,2022-10-01,2022-01-01,9,0.05045045045045038,1131.0,1150.1666666666667,0,30.512292604784648,0.026978154380888283,0.06456984098971504,1212.0,0.037953795379537955,0,3,0.056717236484470024,Introduction,0,0.6828820472476353,Medium Risk,,
yo-003,2022-10,8900.06,1647,625,5.401515151515151,5.188060606060606,2857.0,41074.0,152.77489177489178,5.367773688379032,1.0,3.1388854585838777,2022-10-01,2022-01-01,9,9.20357142857143,1564.0,1558.1666666666667,0,1288.5235737075204,0.8238641775623532,5.554593662673581,2857.0,0.0,1,0,10.023507119889757,Growth,0,0.2527814716795227,Low Risk,,
yo-024,2022-10,6676.75,1244,488,5.401174168297456,5.3503359425962165,1244.0,0.0,159.72015059083202,5.3503359425962165,0.0,2.99928356299706,2022-10-01,2022-01-01,9,0.05067567567567566,1208.3333333333333,1165.0,0,31.5647482697601,0.026122550292215257,0.053234037518477634,1244.0,0.0,1,0,0.061536160220370784,Introduction,0,0.0,Low Risk,,
ju-021,2022-10,10870.04,1963,742,5.50063371356147,5.289975707646811,4807.0,41469.0,155.17467248908298,5.054788768545443,1.0,3.048251198950766,2022-10-01,2022-01-01,9,-0.05504226459602912,4734.333333333333,3522.6666666666665,1,394.0575254113706,0.08323400522665013,0.1752176396491923,5087.0,0.055042264596029095,0,1,-0.23559459692371543,Growth,0,0.0027304964539007093,Low Risk,Negative sales momentum,
yo-012,2022-10,10281.81,1894,729,5.225515463917525,5.307027491408935,3478.0,40930.0,157.890350877193,5.3729408600580255,1.0,3.0748751555928022,2022-10-01,2022-01-01,9,-0.28802456499488227,4634.0,5738.666666666667,4,1053.1766233638127,0.22727160625028328,0.08622150704453121,7435.0,0.532212508406187,0,4,-0.16995271086958885,Growth,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
sn-010,2022-10,8182.63,1417,558,5.289115646258503,5.231221655328798,1417.0,0.0,158.1383723569427,5.231221655328798,0.0,3.0047479272894626,2022-10-01,2022-01-01,9,0.09083910700538866,1364.6666666666667,1416.1666666666667,0,60.11932578907841,0.044054220167864,0.09652948556151295,1542.0,0.08106355382619974,0,6,0.14816856999522898,Introduction,0,0.02262365704668023,Low Risk,,
mi-023,2022-10,9122.16,1727,663,5.0777934936350775,4.981442715700141,4914.0,41752.0,157.36864406779662,5.284495895579719,1.0,3.2162182781537796,2022-10-01,2022-01-01,9,-0.05753739930955126,5237.0,3958.8333333333335,2,335.09252453613567,0.06398558803439673,0.30773531492191614,5583.0,0.11982804943578722,0,2,0.008556098809739399,Growth,0,0.0,Low Risk,,
yo-005,2022-10,11280.39,2079,781,5.6658595641646485,5.182339588377724,3543.0,39995.0,156.304932735426,5.375503879143825,1.0,3.161731088548433,2022-10-01,2022-01-01,9,-0.20649496080627094,4698.666666666667,6012.666666666667,3,1288.489943047027,0.27422459060308463,0.04027091573216734,7517.0,0.528668351736065,0,3,0.06009505233433354,Growth,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers
yo-020,2022-10,8599.78,1401,565,5.101867572156197,5.275584323712507,1401.0,0.0,156.5025866777403,5.275584323712507,0.0,2.9916852414494777,2022-10-01,2022-01-01,9,0.10228166797797011,1322.0,1285.1666666666667,0,69.37578828380981,0.052477903391686696,0.06398619880671774,1401.0,0.0,1,0,0.12005601110007214,Introduction,0,0.0,Low Risk,,
yo-014,2022-10,10384.6,1909,745,5.564005069708492,5.154209970426701,4044.0,43235.0,159.0548523206751,5.349711637046402,1.0,2.928502224846345,2022-10-01,2022-01-01,9,-0.17704517704517708,5114.0,5815.333333333333,4,1182.7510304370912,0.23127708847029552,0.08713992742612633,7382.0,0.4521809807640206,0,4,0.053217980849559754,Growth,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers
sn-019,2022-10,7499.6,1376,540,4.973262032085562,5.278259061200238,1376.0,0.0,157.1942994680801,5.278259061200238,0.0,3.0101191763912754,2022-10-01,2022-01-01,9,0.15727502102607227,1271.3333333333333,1266.6666666666667,0,95.47949168975163,0.07510185502602383,0.11040588246769097,1376.0,0.0,1,0,0.20531345177066795,Growth,0,0.0,Low Risk,,
yo-001,2022-10,11552.24,1996,750,5.532178217821782,5.401932755775577,4104.0,41013.0,156.90869565217392,5.398718953804347,1.0,3.091567521814966,2022-10-01,2022-01-01,9,-0.1665312753858651,5042.666666666667,5764.333333333333,3,1003.2772963310466,0.19895768700377708,0.018631490503853758,7234.0,0.4326790157589162,0,3,0.0262556098600365,Growth,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth,Review pricing and promotions; Increase marketing or bundle offers
re-025,2022-10,8315.54,1508,605,5.461658841940532,5.068608502869066,1508.0,0.0,158.6998224226874,5.068608502869066,0.0,2.9938827028902018,2022-10-01,2022-01-01,9,0.10153396639883128,1504.6666666666667,1488.6666666666667,0,134.03109092047762,0.08907693237958193,0.15913274104480615,1637.0,0.07880268784361637,0,2,0.2652480775778172,Introduction,0,0.0,Low Risk,,
mi-026,2022-10,11016.7,2055,775,5.189798339264532,5.094298141557928,3715.0,41414.0,152.02978723404254,4.8721041152537845,1.0,2.99188743144933,2022-10-01,2022-01-01,9,-0.12711466165413532,4073.0,4939.166666666667,1,310.06289684514104,0.07612641709922441,0.14372983341046236,5942.0,0.37478963312016156,0,3,-0.1289979008255101,Growth,0,0.0,Low Risk,Negative sales momentum,
sn-027,2022-11,8266.31,1542,600,4.721337579617835,5.348684978768578,4918.0,40082.0,156.0,5.1193918147508395,1.0,3.0489403983072663,2022-11-01,2022-01-01,10,0.30002643404705265,3860.0,2710.5,0,1021.6785208665199,0.2646835546286321,0.23785186668546768,4918.0,0.0,1,0,-0.013971481895983073,Growth,0,0.0,Low Risk,Negative sales momentum,
re-007,2022-11,10383.45,1751,679,5.691994572591588,5.225372003618273,5102.0,41330.0,163.4088888888889,5.305165653972329,1.0,3.146911232393706,2022-11-01,2022-01-01,10,-0.05623381428042917,5200.333333333333,4696.5,1,178.16939505238588,0.03426114897488351,0.07934452187985819,5406.0,0.05623381428042915,0,1,-0.11769071591011693,Growth,0,0.0026021505376344085,Low Risk,Negative sales momentum,
mi-022,2022-11,7738.61,1493,582,5.203583061889251,5.217736156351791,3064.0,40708.0,159.84513274336283,5.278052726024429,1.0,3.084289931680201,2022-11-01,2022-01-01,10,0.08268551236749122,2479.3333333333335,1994.8333333333333,0,818.4285755845365,0.3301002590418942,0.47290128465673953,3064.0,0.0,1,0,-0.7502160420366539,Growth,0,0.003085610200364299,Low Risk,Negative sales momentum,
yo-018,2022-11,5856.14,1092,440,4.734513274336283,5.301078539823009,1092.0,0.0,155.85411659336205,5.301078539823009,0.0,3.0178833411306814,2022-11-01,2022-01-01,10,-0.05372616984402079,1131.0,1104.1666666666667,1,33.95585369269925,0.030022859144738505,0.03381586548192743,1211.0,0.09826589595375723,0,10,-0.05982904691463986,Introduction,0,0.0,Low Risk,Negative sales momentum,
re-025,2022-11,7863.35,1394,528,5.267379679144385,5.180294117647059,2466.0,28308.0,155.56962025316454,5.0065046936020225,1.0,2.9686678769602874,2022-11-01,2022-01-01,10,0.6352785145888593,1781.0,1656.0,0,597.2846892395619,0.33536478901715994,0.4069457378678188,2466.0,0.0,1,0,0.533744548190028,Growth,0,0.0,Low Risk,,
yo-029,2022-11,11473.53,2016,772,5.29126213592233,5.163548745954693,3346.0,38365.0,157.68837209302325,5.035779828521568,1.0,3.0747769218791503,2022-11-01,2022-01-01,10,-0.12016828819353143,3722.0,5305.833333333333,6,342.7550145512111,0.0920889345919428,0.12544229791686054,7656.0,0.562957157784744,0,6,-0.06689470093936167,Maturity,0,0.010732999030699816,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
yo-001,2022-11,9775.59,1819,693,5.1020408163265305,5.319395691609977,3191.0,39514.0,154.5625,5.123861619825488,1.0,2.897591651863581,2022-11-01,2022-01-01,10,-0.22246588693957114,4073.0,5421.833333333333,4,866.9157975259197,0.2128445365887355,0.027984760615735328,7234.0,0.5588885816975394,0,4,-0.05593461155370605,Growth,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum,Review pricing and promotions; Increase marketing or bundle offers
yo-003,2022-11,7854.95,1504,586,5.5024311183144246,5.241823338735818,2961.0,39815.0,159.36651583710406,5.171664996166776,1.0,2.9415001605210813,2022-11-01,2022-01-01,10,0.036401820091004566,2032.6666666666667,1775.6666666666667,0,1518.7443278357728,0.7471684131694519,5.55639282788415,2961.0,0.0,1,0,-9.167169608480425,Growth,0,0.0,Low Risk,Negative sales momentum,
yo-024,2022-11,7052.57,1134,464,5.5636743215031315,5.308077592205985,1134.0,0.0,159.72015059083202,5.308077592205985,0.0,2.99928356299706,2022-11-01,2022-01-01,10,-0.08842443729903537,1187.3333333333333,1165.0,1,55.0757054728609,0.046386051773886224,0.06970378661536503,1244.0,0.08842443729903537,0,1,-0.13910011297471103,Introduction,0,0.0,Low Risk,Negative sales momentum,
mi-002,2022-11,5886.4800000000005,1110,438,5.468409586056645,5.160998547567176,1110.0,0.0,157.08048543749308,5.160998547567176,0.0,3.0019508074517507,2022-11-01,2022-01-01,10,-0.14942528735632188,1223.0,1227.1666666666667,1,101.12863096077204,0.082688986885341,0.09520378614591325,1313.0,0.1546077684691546,0,3,-0.19009514381565207,Growth,0,0.00287216005425568,Low Risk,Negative sales momentum,
mi-011,2022-11,6587.82,1122,440,5.419426048565121,5.298532008830023,1122.0,0.0,157.0394185284058,5.298532008830023,0.0,3.0073267002354656,2022-11-01,2022-01-01,10,-0.08557457212713937,1136.0,1187.6666666666667,1,84.87048957087495,0.07470993800253077,0.17463269257890954,1291.0,0.13090627420604184,0,3,-0.24421479875603447,Introduction,0,0.0,Low Risk,Negative sales momentum,
